Image name,Image url link,Image url link,Image,Page_type_1,Page_type_2,colour,Pagenumber,illustration_type_1,instances_of_1,illustration_type_2,instances_of_2,illustration_type_3,instances_of_3,illustration_type_4,instances_of_4,illustration_type_5,instances_of_5,translation
uni-ucl-jud-0015042-001-0034R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0034R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0034R.jpg,,None,,monochrome,Liiii,Illuminated lettering,1,Manuscript (i.e. handwritten) marginalia and other annotation,1,Rubricated text,1,,,,,
uni-ucl-jud-0015042-001-0035L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0035L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0035L.jpg,,Chapter page,,monochrome,,Illuminated lettering,1,Manuscript (i.e. handwritten) marginalia and other annotation,1,Rubricated text,1,,,,,
uni-ucl-jud-0015042-001-0036R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0036R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0036R.jpg,,Chapter page,,monochrome,D,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0037L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0037L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0037L.jpg,,Chapter page,,monochrome,,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0038R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0038R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0038R.jpg,,Chapter page,,monochrome,Dii,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0039L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0039L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0039L.jpg,,Chapter page,,monochrome,,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0040R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0040R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0040R.jpg,,Chapter page,,monochrome,Diii,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0041L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0041L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0041L.jpg,,None,,monochrome,,Rubricated text,1,,,,,,,,,
uni-ucl-jud-0015042-001-0042R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0042R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0042R.jpg,,Chapter page,,monochrome,Diiii,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0043L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0043L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0043L.jpg,,Chapter page,,monochrome,,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0044R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0044R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0044R.jpg,,Chapter page,,monochrome,Dv,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0045L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0045L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0045L.jpg,,None,,monochrome,,Rubricated text,1,,,,,,,,,
uni-ucl-jud-0015042-001-0046R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0046R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0046R.jpg,,None,,monochrome,Dvi,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0047L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0047L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0047L.jpg,,Chapter page,,monochrome,,Rubricated text,1,,,,,,,,,
uni-ucl-jud-0015042-001-0048R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0048R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0048R.jpg,,Chapter page,,monochrome,E,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0049L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0049L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0049L.jpg,,Chapter page,,monochrome,,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0050R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0050R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0050R.jpg,,Chapter page,,monochrome,Eii,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0051L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0051L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0051L.jpg,,Chapter page,,monochrome,,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0052R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0052R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0052R.jpg,,None,,monochrome,Eiii,Rubricated text,1,,,,,,,,,
uni-ucl-jud-0015042-001-0053L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0053L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0053L.jpg,,Chapter page,,monochrome,,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0054R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0054R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0054R.jpg,,None,,monochrome,Eiiii,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0055L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0055L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0055L.jpg,,Chapter page,,monochrome,,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0056R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0056R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0056R.jpg,,Chapter page,,monochrome,F,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0057L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0057L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0057L.jpg,,Chapter page,,monochrome,,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0058R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0058R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0058R.jpg,,Chapter page,,monochrome,Fii,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0059L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0059L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0059L.jpg,,Chapter page,,monochrome,,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0060R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0060R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0060R.jpg,,Chapter page,,monochrome,Fiii,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0061L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0061L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0061L.jpg,,Chapter page,,monochrome,,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0062R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0062R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0062R.jpg,,None,,monochrome,Fiiii,Rubricated text,1,,,,,,,,,
uni-ucl-jud-0015042-001-0063L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0063L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0063L.jpg,,Chapter page,,monochrome,,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0064R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0064R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0064R.jpg,,Chapter page,,monochrome,Fv,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0065L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0065L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0065L.jpg,,Chapter page,,monochrome,,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0066R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0066R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0066R.jpg,,Chapter page,,monochrome,Fvi,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0067L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0067L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0067L.jpg,,Chapter page,,monochrome,,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0068R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0068R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0068R.jpg,,Chapter page,,monochrome,B,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0069L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0069L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0069L.jpg,,Chapter page,,monochrome,,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0070R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0070R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0070R.jpg,,Chapter page,,monochrome,Bii,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0071L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0071L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0071L.jpg,,Chapter page,,monochrome,,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0072R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0072R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0072R.jpg,,Chapter page,,monochrome,Biii,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0073L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0073L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0073L.jpg,,Chapter page,,monochrome,,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0074R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0074R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0074R.jpg,,Chapter page,,monochrome,Biiii,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0075L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0075L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0075L.jpg,,Chapter page,,monochrome,,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0076R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0076R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0076R.jpg,,None,,monochrome,D,Rubricated text,1,,,,,,,,,
uni-ucl-jud-0015042-001-0077L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0077L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0077L.jpg,,None,,monochrome,,Illustration,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0078R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0078R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0078R.jpg,,None,,monochrome,Di,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0079L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0079L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0079L.jpg,,None,,monochrome,,Illustration,1,,,,,,,,,
uni-ucl-jud-0015042-001-0080R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0080R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0080R.jpg,,Chapter page,,monochrome,Dii,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0081L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0081L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0081L.jpg,,Chapter page,,monochrome,,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0082R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0082R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0082R.jpg,,Chapter page,,monochrome,Diiii,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0083L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0083L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0083L.jpg,,Chapter page,,monochrome,,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0084R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0084R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0084R.jpg,,Chapter page,,monochrome,Dv,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0085L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0085L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0085L.jpg,,Chapter page,,monochrome,,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0086R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0086R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0086R.jpg,,Chapter page,,monochrome,Dvi,Illuminated lettering,1,Rubricated text,1,,,,,,,
uni-ucl-jud-0015042-001-0087L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0087L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807/uni-ucl-jud-0015042/uni-ucl-jud-0015042-001/uni-ucl-jud-0015042-001-0087L.jpg,,Chapter page,,monochrome,,Illuminated lettering,1,Rubricated text,1,,,,,,,
